trial,N_RUNS,L_RUN_mm,z_first_mm,side_mm,Vwork_V,initialTmax_K,lifetimeH,initialP03sphere_W,initialPradSphere_W,lifeAvgP03sphere_W,lifeAvgPradSphere_W,selfViewLoss_pct,failureReached,erosionSteps,status,elapsed_sec
127,10,98.95089803966052,1.725320517019182,0.5233814561916498,100.0,2981.436679205082,69.89794126167915,2527.610024468814,2667.909820554299,2643.0345333454325,2792.0350027840404,1.936570613856392,True,10,OK,708.2
128,10,97.81288498114748,1.7223989052445545,0.5263745990182486,100.0,2997.925435432316,58.25330347981099,2611.7307461672785,2754.6878062965475,2717.1229587187545,2868.191403924453,0.9260873835966188,True,11,OK,639.8
129,10,75.55560530785601,1.8171565258433287,0.5976663896991284,90.5830078125,3272.5667709354366,4.249694037623634,2524.264223998244,2635.2727029415014,3334.128906956554,3483.6556687024713,2.9805965845570603,True,11,PRUNE_LIFETIME,916.5
130,10,90.6390318032267,1.4464006429949328,0.5465034930048602,100.0,3104.656109949089,20.753276628178387,3018.910799927174,3170.0503742315,3056.4310835475435,3212.0493925329342,-0.11594984462051094,True,11,PRUNE_LIFETIME,631.7
131,10,121.3751984945722,1.609014365633532,0.47317701517967303,100.0,2704.227817632952,20.0,2123.4302225785973,2274.432971915948,2141.4750002370447,2293.775217166598,-3.3020490044945783,True,2,PRUNE_LIFETIME,69.3
132,4,95.72784455420647,1.8865048698022595,0.8322085787715016,40.771484375,3272.0624469122636,5.094723253407846,2469.38276120166,2579.2239599984205,2530.089114855348,2644.1499671535644,-0.9526247599655147,True,11,PRUNE_LIFETIME,478.8
133,10,99.26208193910611,1.7432786184273243,0.5225718467264202,100.0,2977.306132902144,73.3372991619622,2252.8233612907525,2378.316747219093,2605.9138196265185,2753.401176082492,2.8631103780333955,True,11,OK,697.5
134,10,108.60489722377878,1.7627520868269986,0.4998882780639561,100.0,2852.6791224849185,10.0,2527.6272849228703,2684.5727379480627,2527.6272849228703,2684.5727379480627,-2.450658967315933,True,1,PRUNE_LIFETIME,76.2
135,6,102.04928509483092,1.6842316723258266,0.6625051280323959,72.18742245423613,3272.4826502845435,4.05461655184732,2622.0496124272795,2737.2488372155426,3308.098841673526,3455.533588595162,-4.497619019289778,True,10,PRUNE_LIFETIME,736.8
136,10,299.5130424461663,2.0580894790983644,0.3022445350234144,100.0,1762.9557693790725,0.0,498.88601599425726,606.1647093494794,nan,nan,nan,False,1,PRUNE_LIFETIME,43.9
137,10,88.26961852502075,1.9160800290835185,0.5536767688355795,100.0,3151.9985545761915,11.633114302226597,2879.1528695293428,3018.021522402762,3087.155743399461,3238.620098469232,3.6239187039319276,True,10,PRUNE_LIFETIME,556.5
138,10,96.82795655115048,1.803408584772784,0.5290069869967859,100.0,3013.6238660356235,49.125359376975304,2731.5383606459345,2879.111159927219,2687.9423842219676,2835.5103224205805,3.5240988099961235,True,11,OK,655.5
139,10,111.96932109330369,1.8211743899756676,0.4924149046729991,100.0,2812.2997969928188,10.0,2348.0915414087012,2499.283729680819,2348.0915414087012,2499.283729680819,0.34225294075685975,True,1,PRUNE_LIFETIME,51.3
140,8,192.71268040947328,1.968757463135894,0.4203546302202607,100.0,2408.137755241202,200.0,1131.1340116864565,1239.177621210715,1135.8302870446098,1244.324177301332,15.076383786977487,False,20,OK,338.0
141,10,93.93650001454391,2.0417432113862763,0.5369691815494229,100.0,3061.686949166348,33.050985820576685,2844.0473496985333,2991.738282859437,2977.7639269545302,3135.3424868028806,-2.534533120100635,True,11,PRUNE_LIFETIME,623.2
142,10,79.69612604033502,1.8626768535689546,0.5822089919358685,97.04296875,3272.947446101985,4.115632047791544,3395.3300016892317,3544.333108049539,3416.5944508659118,3569.3878147333367,3.3939844905958694,True,11,PRUNE_LIFETIME,927.7
143,10,98.76285965308206,1.650015527304372,0.5238725047628733,100.0,2983.072396628651,68.42826520739118,2603.5860340202507,2747.8789795977173,2717.816968073445,2870.760399700048,-0.5818980041715216,True,11,OK,576.3
144,10,104.85591111706105,1.532818819387555,0.5086305163832726,100.0,2897.976167474395,10.0,2533.0362806924772,2684.090884985596,2533.0362806924772,2684.090884985596,2.3940451300956234,True,1,PRUNE_LIFETIME,75.5
145,10,88.26452282718121,1.6720074892523495,0.5536925015319782,100.0,3147.687295670611,12.041620229743025,3158.345125362568,3311.1214341106015,3129.4749518387766,3283.2968012199854,2.1316117767392395,True,11,PRUNE_LIFETIME,517.1
146,16,96.05784084824147,1.8058140414379125,0.42100136220077233,100.0,2461.3071715486385,200.0,1089.8887579571988,1188.8677734236176,1079.271118058832,1177.2911736217657,25.857406727280964,False,20,OK,431.5
147,10,82.85942900644685,1.5816276306959354,0.5711756794420266,100.0,3242.684384163182,4.776705756048355,3139.914542348518,3280.764818032938,3400.1839712157994,3555.18498639872,3.1285004121623494,True,11,PRUNE_LIFETIME,623.2
148,10,66.80260569041215,1.747597919257647,0.6348607520464278,77.23514398926824,3272.8986395756856,4.062188352335639,2809.339712978498,2933.4355192569815,3083.533313138847,3222.216931738984,4.691099752895022,True,11,PRUNE_LIFETIME,841.1
149,10,103.82717160612519,1.3550634598793638,0.5111107486614499,100.0,2909.5928278692186,10.0,2758.56111867955,2921.3562111494502,2758.56111867955,2921.3562111494502,-4.945639158878334,True,1,PRUNE_LIFETIME,52.5
